matchDay;match_name;team;score;period;periodMinute;periodSecond;OffensiveIndex;weight;xml_idevent_oi;oiTypeName;oiEventName
4;INTER-BOLOGNA;INTER;3;1;33;43;31.7;10;ATT19092021091740;play;Goal Opportunity
4;INTER-BOLOGNA;INTER;3;1;42;21;31.9;0.2;CRF19092021092854;play;Cross
4;INTER-BOLOGNA;INTER;3;1;43;42;35.9;4;ATT19092021093052;play;Promising Actions
4;INTER-BOLOGNA;INTER;3;1;44;26;36.5;0.6;PIF19092021093237;play;Corner
4;INTER-BOLOGNA;INTER;3;1;44;26;36.7;0.2;PIF19092021093237;free kick;Free Kicks came into the box
4;INTER-BOLOGNA;BOLOGNA;0;1;45;34;10.6;0.2;CRF19092021093425;play;Cross
4;INTER-BOLOGNA;BOLOGNA;0;2;1;9;11.3;0.7;TIF19092021093853;play;Shots Outside the Box
4;INTER-BOLOGNA;BOLOGNA;0;2;3;46;15.3;4;ATT19092021094206;play;Promising Actions
4;INTER-BOLOGNA;INTER;3;2;4;43;38;1.3;TIF19092021094453;play;Shots Inside the Box
4;INTER-BOLOGNA;INTER;3;2;6;58;42;4;ATT19092021094723;play;Promising Actions
4;INTER-BOLOGNA;BOLOGNA;0;2;8;0;15.5;0.2;CRF19092021094953;play;Cross
4;INTER-BOLOGNA;BOLOGNA;0;2;8;1;17.6;2.1;TIF19092021094959;play;Heades Dot in the Box
4;INTER-BOLOGNA;INTER;3;2;8;47;52;10;ATT19092021095230;play;Goal Opportunity
4;INTER-BOLOGNA;INTER;4;2;8;47;52;0;RTF19092021095358;goal;Goal
4;INTER-BOLOGNA;BOLOGNA;0;2;15;48;18.3;0.7;TIF19092021100328;play;Shots Outside the Box
4;INTER-BOLOGNA;INTER;4;2;17;6;56;4;ATT19092021100535;play;Promising Actions
4;INTER-BOLOGNA;INTER;5;2;17;6;56;0;RTF19092021100642;goal;Goal
4;INTER-BOLOGNA;BOLOGNA;0;2;20;48;18.5;0.2;PIF19092021100945;free kick;Free Kicks came into the box
4;INTER-BOLOGNA;INTER;5;2;21;7;56.7;0.7;TIF19092021101118;play;Shots Outside the Box
4;INTER-BOLOGNA;INTER;5;2;22;9;57.3;0.6;PIF19092021101310;play;Corner
4;INTER-BOLOGNA;INTER;5;2;22;9;57.5;0.2;PIF19092021101310;free kick;Free Kicks came into the box
4;INTER-BOLOGNA;INTER;5;2;22;37;61.5;4;ATT19092021101353;play;Promising Actions
4;INTER-BOLOGNA;INTER;6;2;22;37;61.5;0;RTF19092021101409;goal;Goal
4;INTER-BOLOGNA;BOLOGNA;0;2;30;55;19.1;0.6;PIF19092021102242;play;Lateral Free Kicks
4;INTER-BOLOGNA;BOLOGNA;0;2;30;55;19.3;0.2;PIF19092021102242;free kick;Free Kicks came into the box
4;INTER-BOLOGNA;BOLOGNA;0;2;31;35;19.5;0.2;CRF19092021102356;play;Cross
4;INTER-BOLOGNA;BOLOGNA;0;2;33;41;19.7;0.2;CRF19092021102534;play;Cross
4;INTER-BOLOGNA;INTER;6;2;34;4;62.8;1.3;TIF19092021102653;play;Shots Inside the Box
4;INTER-BOLOGNA;BOLOGNA;0;2;35;8;19.9;0.2;CRF19092021102746;play;Cross
4;INTER-BOLOGNA;INTER;6;2;38;0;63;0.2;CRF19092021103034;play;Cross
4;INTER-BOLOGNA;INTER;6;2;38;57;63.6;0.6;PIF19092021103109;play;Corner
4;INTER-BOLOGNA;INTER;6;2;38;57;63.8;0.2;PIF19092021103109;free kick;Free Kicks came into the box
4;INTER-BOLOGNA;INTER;6;2;39;22;73.8;10;ATT19092021103208;play;Goal Opportunity
4;INTER-BOLOGNA;BOLOGNA;0;2;40;51;20.5;0.6;PIF19092021103402;play;Corner
4;INTER-BOLOGNA;BOLOGNA;0;2;40;51;30.5;10;PIF19092021103402;free kick;Goal Opportunity
4;INTER-BOLOGNA;BOLOGNA;1;2;40;51;30.5;0;RTF19092021103433;goal;Goal
4;INTER-BOLOGNA;INTER;6;2;43;29;75.1;1.3;TIF19092021103736;play;Shots Inside the Box
4;INTER-BOLOGNA;INTER;6;2;44;34;75.7;0.6;PIF19092021103839;play;Corner
4;INTER-BOLOGNA;INTER;6;2;44;34;75.9;0.2;PIF19092021103839;free kick;Free Kicks came into the box
4;INTER-BOLOGNA;INTER;6;2;45;1;79.9;4;ATT19092021104126;play;Promising Actions
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;4;28;0.7;0.7;TIF18092021205245;play;Shots Outside the Box
4;SALERNITANA-ATALANTA;ATALANTA;0;1;6;47;0.2;0.2;CRF18092021205448;play;Cross
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;9;46;0.9;0.2;CRF18092021205740;play;Cross
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;11;7;1.1;0.2;CRF18092021205924;play;Cross
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;11;44;1.7;0.6;PIF18092021205945;play;Corner
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;11;44;1.9;0.2;PIF18092021205945;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;12;19;2.5;0.6;PIF18092021210035;play;Corner
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;12;19;2.7;0.2;PIF18092021210035;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;ATALANTA;0;1;16;33;0.9;0.7;TIF18092021210437;play;Shots Outside the Box
4;SALERNITANA-ATALANTA;ATALANTA;0;1;17;11;1.5;0.6;PIF18092021210618;play;Corner
4;SALERNITANA-ATALANTA;ATALANTA;0;1;17;11;1.7;0.2;PIF18092021210618;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;ATALANTA;0;1;17;13;1.9;0.2;CRF18092021210614;free kick;Cross
4;SALERNITANA-ATALANTA;ATALANTA;0;1;17;58;2.5;0.6;PIF18092021210645;play;Corner
4;SALERNITANA-ATALANTA;ATALANTA;0;1;17;58;2.7;0.2;PIF18092021210645;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;ATALANTA;0;1;19;32;2.9;0.2;CRF18092021210748;play;Cross
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;20;56;3.4;0.7;TIF18092021210922;play;Shots Outside the Box
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;22;25;3.6;0.2;PIF18092021211053;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;ATALANTA;0;1;24;55;3.1;0.2;PLF18092021211249;free kick;Cross
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;32;47;3.8;0.2;PLF18092021212037;play;Cross
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;35;42;4;0.2;CRF18092021212334;play;Cross
4;SALERNITANA-ATALANTA;ATALANTA;0;1;36;21;3.3;0.2;CRF18092021212446;play;Cross
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;38;25;4.2;0.2;PIF18092021212603;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;ATALANTA;0;1;40;44;3.5;0.2;CRF18092021212828;play;Cross
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;42;48;4.4;0.2;PIF18092021213101;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;43;14;4.6;0.2;CRF18092021213127;play;Cross
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;44;4;4.8;0.2;CRF18092021213238;play;Cross
4;SALERNITANA-ATALANTA;SALERNITANA;0;1;44;27;5;0.2;PIF18092021213344;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;0;16;5.7;0.7;TIF18092021215317;play;Shots Outside the Box
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;0;40;6.3;0.6;PIF18092021215446;play;Corner
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;0;40;6.5;0.2;PIF18092021215446;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;0;44;7.2;0.7;TIF18092021215435;free kick;Shots Outside the Box
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;1;8;7.8;0.6;PIF18092021215500;play;Corner
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;3;22;8.4;0.6;PIF18092021215554;play;Lateral Free Kicks
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;3;22;8.6;0.2;PIF18092021215554;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;4;6;8.8;0.2;PIF18092021215648;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;5;57;12.8;4;ATT18092021215942;play;Promising Actions
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;17;6;13.4;0.6;PIF18092021220953;play;Corner
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;17;6;23.4;10;PIF18092021220953;free kick;Goal Opportunity
4;SALERNITANA-ATALANTA;ATALANTA;0;2;19;43;7.5;4;ATT18092021221310;play;Promising Actions
4;SALERNITANA-ATALANTA;ATALANTA;0;2;21;0;8.1;0.6;PIF18092021221446;play;Corner
4;SALERNITANA-ATALANTA;ATALANTA;0;2;21;0;8.3;0.2;PIF18092021221446;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;23;9;23.6;0.2;CRF18092021221557;play;Cross
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;24;5;33.6;10;ATT18092021221815;play;Goal Opportunity
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;24;47;34.2;0.6;PIF18092021222015;play;Corner
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;24;47;34.4;0.2;PIF18092021222015;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;27;55;35.1;0.7;TIF18092021222340;play;Shots Outside the Box
4;SALERNITANA-ATALANTA;ATALANTA;0;2;29;15;18.3;10;ATT18092021222231;play;Goal Opportunity
4;SALERNITANA-ATALANTA;ATALANTA;1;2;29;15;18.3;0;RTF18092021222245;goal;Goal
4;SALERNITANA-ATALANTA;ATALANTA;1;2;33;23;18.5;0.2;CRF18092021222643;play;Cross
4;SALERNITANA-ATALANTA;ATALANTA;1;2;36;30;19.2;0.7;TIF18092021223018;play;Shots Outside the Box
4;SALERNITANA-ATALANTA;ATALANTA;1;2;38;3;19.8;0.6;PIF18092021223222;play;Corner
4;SALERNITANA-ATALANTA;ATALANTA;1;2;38;3;20;0.2;PIF18092021223222;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;ATALANTA;1;2;38;57;30;10;ATT18092021223439;play;Goal Opportunity
4;SALERNITANA-ATALANTA;ATALANTA;1;2;44;41;30.2;0.2;CRF18092021223936;play;Cross
4;SALERNITANA-ATALANTA;ATALANTA;1;2;44;43;32.3;2.1;TIF18092021223936;play;Heades Dot in the Box
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;45;44;35.3;0.2;CRF18092021224059;play;Cross
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;46;36;35.5;0.2;PIF18092021224125;free kick;Free Kicks came into the box
4;SALERNITANA-ATALANTA;SALERNITANA;0;2;46;52;35.7;0.2;PIF18092021224147;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;2;1;4;4;ATT19092021144520;play;Promising Actions
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;2;26;4.6;0.6;PIF19092021144553;play;Corner
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;2;26;4.8;0.2;PIF19092021144553;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;SAMPDORIA;0;1;5;14;0.6;0.6;PIF19092021144832;play;Corner
4;EMPOLI-SAMPDORIA;SAMPDORIA;0;1;8;18;1.3;0.7;TIF19092021145154;play;Shots Outside the Box
4;EMPOLI-SAMPDORIA;SAMPDORIA;0;1;9;9;1.9;0.6;PIF19092021145340;play;Corner
4;EMPOLI-SAMPDORIA;SAMPDORIA;0;1;9;9;2.1;0.2;PIF19092021145340;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;SAMPDORIA;0;1;11;23;3.9;1.8;PIF19092021145506;play;Central Free Kicks
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;12;16;8.8;4;ATT19092021145707;play;Promising Actions
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;12;54;9.4;0.6;PIF19092021145810;play;Corner
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;12;54;9.6;0.2;PIF19092021145810;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;SAMPDORIA;0;1;13;10;4.1;0.2;PLF19092021145901;play;Cross
4;EMPOLI-SAMPDORIA;SAMPDORIA;0;1;13;34;8.1;4;ATT19092021150124;play;Promising Actions
4;EMPOLI-SAMPDORIA;SAMPDORIA;0;1;14;10;8.7;0.6;PIF19092021150146;play;Corner
4;EMPOLI-SAMPDORIA;SAMPDORIA;0;1;14;11;8.9;0.2;CRF19092021150203;free kick;Cross
4;EMPOLI-SAMPDORIA;SAMPDORIA;0;1;14;26;9.1;0.2;PIF19092021150227;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;SAMPDORIA;0;1;15;35;9.3;0.2;PIF19092021150304;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;SAMPDORIA;0;1;17;55;9.5;0.2;CRF19092021150508;play;Cross
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;21;27;13.6;4;ATT19092021150906;play;Promising Actions
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;22;2;14.2;0.6;PIF19092021150957;play;Corner
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;24;2;14.4;0.2;CRF19092021151211;play;Cross
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;26;3;15;0.6;PIF19092021151502;play;Corner
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;26;3;15.2;0.2;PIF19092021151502;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;SAMPDORIA;0;1;30;34;19.5;10;ATT19092021151908;play;Goal Opportunity
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;1;30;34;19.5;0;RTF19092021151943;goal;Goal
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;32;18;15.4;0.2;CRF19092021152102;play;Cross
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;32;24;15.6;0.2;CRF19092021152119;play;Cross
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;1;33;45;20.2;0.7;TIF19092021152222;play;Shots Outside the Box
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;36;19;16.3;0.7;TIF19092021152523;play;Shots Outside the Box
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;36;55;16.9;0.6;PIF19092021152645;play;Corner
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;36;55;17.1;0.2;PIF19092021152645;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;39;24;27.1;10;ATT19092021152958;play;Goal Opportunity
4;EMPOLI-SAMPDORIA;EMPOLI;0;1;40;52;31.1;4;ATT19092021153210;play;Promising Actions
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;1;41;7;30.2;10;ATT19092021153357;play;Goal Opportunity
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;1;41;36;30.9;0.7;TIF19092021153427;free kick;Shots Outside the Box
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;1;42;26;31.5;0.6;PIF19092021153556;play;Corner
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;1;42;26;35.5;4;PIF19092021153556;free kick;Promising Situations
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;1;43;40;36.8;1.3;TIF19092021153808;play;Shots Inside the Box
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;1;44;0;37;0.2;PLF19092021154042;play;Cross
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;1;44;29;37.2;0.2;CRF19092021154123;free kick;Cross
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;2;0;37;37.4;0.2;CRF19092021154359;play;Cross
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;2;0;41;37.6;0.2;CRF19092021154412;play;Cross
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;2;1;30;38.9;1.3;TIF19092021154551;play;Shots Inside the Box
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;2;2;10;39.5;0.6;PIF19092021154720;play;Corner
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;2;2;10;39.7;0.2;PIF19092021154720;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;2;2;11;41;1.3;TIF19092021154745;free kick;Shots Inside the Box
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;2;2;34;41.6;0.6;PIF19092021154820;play;Corner
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;2;2;34;41.8;0.2;PIF19092021154820;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;2;4;22;42.4;0.6;PIF19092021154949;play;Corner
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;2;4;22;46.4;4;PIF19092021154949;free kick;Promising Situations
4;EMPOLI-SAMPDORIA;SAMPDORIA;1;2;6;52;50.4;4;ATT19092021155513;play;Promising Actions
4;EMPOLI-SAMPDORIA;SAMPDORIA;2;2;6;52;50.4;0;RTF19092021155532;goal;Goal
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;9;1;35.1;4;ATT19092021155944;play;Promising Actions
4;EMPOLI-SAMPDORIA;SAMPDORIA;2;2;11;34;50.6;0.2;PLF19092021160357;play;Cross
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;12;48;35.3;0.2;CRF19092021160558;play;Cross
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;13;39;35.5;0.2;CRF19092021160646;play;Cross
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;19;42;39.5;4;ATT19092021161149;play;Promising Actions
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;20;57;39.7;0.2;PLF19092021161323;play;Cross
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;21;19;39.9;0.2;CRF19092021161411;play;Cross
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;21;50;40.5;0.6;PIF19092021161432;play;Corner
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;21;50;40.7;0.2;PIF19092021161432;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;23;49;41.4;0.7;TIF19092021161721;free kick;Shots Outside the Box
4;EMPOLI-SAMPDORIA;SAMPDORIA;2;2;24;46;51.9;1.3;TIF19092021161934;free kick;Shots Inside the Box
4;EMPOLI-SAMPDORIA;SAMPDORIA;3;2;24;46;51.9;0;RTF19092021162005;goal;Goal
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;29;35;42.1;0.7;TIF19092021162415;play;Shots Outside the Box
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;29;56;43.4;1.3;TIF19092021162545;play;Shots Inside the Box
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;30;30;44;0.6;PIF19092021162822;play;Corner
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;30;30;44.2;0.2;PIF19092021162822;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;32;6;48.2;4;ATT19092021163104;play;Promising Actions
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;35;42;48.4;0.2;CRF19092021163325;play;Cross
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;35;48;49.1;0.7;TIF19092021163333;play;Shots Outside the Box
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;36;42;50.4;1.3;TIF19092021163610;play;Shots Inside the Box
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;39;3;52.5;2.1;TIF19092021163920;free kick;Heades Dot in the Box
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;39;11;53.1;0.6;PIF19092021163859;play;Corner
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;39;11;53.3;0.2;PIF19092021163859;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;39;33;53.5;0.2;PIF1632124743966-49;free kick;Free Kicks came into the box
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;41;0;54.2;0.7;TIF19092021164301;play;Shots Outside the Box
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;43;40;54.4;0.2;CRF19092021164638;play;Cross
4;EMPOLI-SAMPDORIA;EMPOLI;0;2;45;24;55.7;1.3;TIF19092021164830;play;Shots Inside the Box
4;EMPOLI-SAMPDORIA;SAMPDORIA;3;2;48;28;52.1;0.2;CRF19092021165100;play;Cross
4;EMPOLI-SAMPDORIA;SAMPDORIA;3;2;49;20;52.7;0.6;PIF19092021165132;play;Corner
4;EMPOLI-SAMPDORIA;SAMPDORIA;3;2;49;23;52.9;0.2;CRF19092021165144;free kick;Cross
4;VENEZIA-SPEZIA;VENEZIA;0;1;3;32;0.6;0.6;PIF19092021171955;play;Corner
4;VENEZIA-SPEZIA;VENEZIA;0;1;3;32;0.8;0.2;PIF19092021171955;free kick;Free Kicks came into the box
4;VENEZIA-SPEZIA;VENEZIA;0;1;3;34;2.1;1.3;TIF19092021172004;free kick;Shots Inside the Box
4;VENEZIA-SPEZIA;VENEZIA;0;1;6;52;3.9;1.8;PIF19092021172501;play;Central Free Kicks
4;VENEZIA-SPEZIA;VENEZIA;0;1;6;53;4.6;0.7;TIF19092021172506;free kick;Shots Outside the Box
4;VENEZIA-SPEZIA;SPEZIA;0;1;10;3;0.6;0.6;PIF19092021172758;play;Corner
4;VENEZIA-SPEZIA;SPEZIA;0;1;10;3;0.8;0.2;PIF19092021172758;free kick;Free Kicks came into the box
4;VENEZIA-SPEZIA;SPEZIA;0;1;10;31;1.4;0.6;PIF19092021172821;play;Corner
4;VENEZIA-SPEZIA;SPEZIA;0;1;11;1;2;0.6;PIF19092021172903;play;Corner
4;VENEZIA-SPEZIA;SPEZIA;0;1;11;44;2.6;0.6;PIF19092021173017;play;Corner
4;VENEZIA-SPEZIA;SPEZIA;0;1;11;44;2.8;0.2;PIF19092021173017;free kick;Free Kicks came into the box
4;VENEZIA-SPEZIA;SPEZIA;0;1;12;5;3;0.2;CRF19092021173039;free kick;Cross
4;VENEZIA-SPEZIA;SPEZIA;0;1;12;51;3.2;0.2;CRF19092021173120;play;Cross
4;VENEZIA-SPEZIA;SPEZIA;0;1;12;55;3.9;0.7;TIF19092021173229;play;Shots Outside the Box
4;VENEZIA-SPEZIA;SPEZIA;1;1;12;55;3.9;0;RTF19092021173246;goal;Goal
4;VENEZIA-SPEZIA;VENEZIA;0;1;14;33;4.8;0.2;CRF19092021173421;free kick;Cross
4;VENEZIA-SPEZIA;SPEZIA;1;1;16;19;4.6;0.7;TIF19092021173638;play;Shots Outside the Box
4;VENEZIA-SPEZIA;SPEZIA;1;1;18;10;5.9;1.3;TIF19092021173945;play;Shots Inside the Box
4;VENEZIA-SPEZIA;VENEZIA;0;1;20;17;5.5;0.7;TIF19092021174342;play;Shots Outside the Box
4;VENEZIA-SPEZIA;VENEZIA;0;1;21;41;5.7;0.2;CRF19092021174649;play;Cross
4;VENEZIA-SPEZIA;VENEZIA;0;1;21;43;7;1.3;TIF19092021174649;play;Shots Inside the Box
4;VENEZIA-SPEZIA;VENEZIA;0;1;23;13;7.2;0.2;PIF19092021174834;free kick;Free Kicks came into the box
4;VENEZIA-SPEZIA;VENEZIA;0;1;29;10;17.2;10;ATT19092021175457;play;Goal Opportunity
4;VENEZIA-SPEZIA;SPEZIA;1;1;31;2;9.9;4;ATT19092021175742;play;Promising Actions
4;VENEZIA-SPEZIA;SPEZIA;1;1;33;35;10.6;0.7;TIF19092021180046;play;Shots Outside the Box
4;VENEZIA-SPEZIA;VENEZIA;0;1;36;21;17.8;0.6;PIF19092021180234;play;Lateral Free Kicks
4;VENEZIA-SPEZIA;VENEZIA;0;1;36;21;18;0.2;PIF19092021180234;free kick;Free Kicks came into the box
4;VENEZIA-SPEZIA;SPEZIA;1;1;37;24;10.8;0.2;CRF19092021180324;play;Cross
4;VENEZIA-SPEZIA;VENEZIA;0;1;38;31;18.2;0.2;CRF19092021180457;play;Cross
4;VENEZIA-SPEZIA;SPEZIA;1;1;44;24;11;0.2;CRF19092021181048;play;Cross
4;VENEZIA-SPEZIA;VENEZIA;0;2;2;55;18.8;0.6;PIF19092021182250;play;Lateral Free Kicks
4;VENEZIA-SPEZIA;VENEZIA;0;2;2;55;19;0.2;PIF19092021182250;free kick;Free Kicks came into the box
4;VENEZIA-SPEZIA;VENEZIA;0;2;3;25;19.7;0.7;TIF19092021182350;play;Shots Outside the Box
4;VENEZIA-SPEZIA;SPEZIA;1;2;4;50;11.6;0.6;PIF19092021182639;play;Corner
4;VENEZIA-SPEZIA;SPEZIA;1;2;4;50;11.8;0.2;PIF19092021182639;free kick;Free Kicks came into the box
4;VENEZIA-SPEZIA;SPEZIA;1;2;5;14;12;0.2;CRF19092021182718;free kick;Cross
4;VENEZIA-SPEZIA;SPEZIA;1;2;5;14;12.6;0.6;PIF19092021182656;play;Corner
4;VENEZIA-SPEZIA;SPEZIA;1;2;5;50;13.2;0.6;PIF19092021182748;play;Corner
4;VENEZIA-SPEZIA;SPEZIA;1;2;5;50;13.4;0.2;PIF19092021182748;free kick;Free Kicks came into the box
4;VENEZIA-SPEZIA;SPEZIA;1;2;5;52;14.7;1.3;TIF19092021182809;free kick;Shots Inside the Box
4;VENEZIA-SPEZIA;SPEZIA;1;2;6;10;15.3;0.6;PIF19092021182849;play;Corner
4;VENEZIA-SPEZIA;SPEZIA;1;2;6;10;15.5;0.2;PIF19092021182849;free kick;Free Kicks came into the box
4;VENEZIA-SPEZIA;SPEZIA;1;2;6;23;16.1;0.6;PIF19092021182906;play;Corner
4;VENEZIA-SPEZIA;SPEZIA;1;2;6;23;16.3;0.2;PIF19092021182906;free kick;Free Kicks came into the box
4;VENEZIA-SPEZIA;SPEZIA;1;2;6;51;16.9;0.6;PIF19092021182932;play;Corner
4;VENEZIA-SPEZIA;SPEZIA;1;2;6;51;17.1;0.2;PIF19092021182932;free kick;Free Kicks came into the box
4;VENEZIA-SPEZIA;VENEZIA;0;2;8;20;23.7;4;ATT19092021183246;play;Promising Actions
4;VENEZIA-SPEZIA;SPEZIA;1;2;9;29;17.8;0.7;TIF19092021183345;play;Shots Outside the Box
4;VENEZIA-SPEZIA;SPEZIA;1;2;12;27;18;0.2;PIF19092021183706;free kick;Free Kicks came into the box
4;VENEZIA-SPEZIA;SPEZIA;1;2;12;30;19.3;1.3;TIF19092021183728;free kick;Shots Inside the Box
4;VENEZIA-SPEZIA;VENEZIA;0;2;13;56;27.7;4;PIF19092021183906;free kick;Promising Situations
4;VENEZIA-SPEZIA;VENEZIA;1;2;13;56;27.7;0;RTF19092021183920;goal;Goal
4;VENEZIA-SPEZIA;SPEZIA;1;2;16;38;20.6;1.3;TIF19092021184238;play;Shots Inside the Box
4;VENEZIA-SPEZIA;VENEZIA;1;2;20;39;27.9;0.2;PIF19092021184649;free kick;Free Kicks came into the box
4;VENEZIA-SPEZIA;VENEZIA;1;2;21;54;29.7;1.8;PIF19092021184726;play;Central Free Kicks
4;VENEZIA-SPEZIA;VENEZIA;1;2;21;55;30.4;0.7;TIF19092021184738;free kick;Shots Outside the Box
4;VENEZIA-SPEZIA;VENEZIA;1;2;22;42;34.4;4;ATT19092021185008;play;Promising Actions
4;VENEZIA-SPEZIA;VENEZIA;1;2;24;28;35.1;0.7;TIF19092021185210;play;Shots Outside the Box
4;VENEZIA-SPEZIA;SPEZIA;1;2;27;13;20.8;0.2;CRF19092021185601;play;Cross
